step_num,indicator,module_family,layer,mean_value,n
1,subspace_stability_topk,attention,8,0.9995828866958618,2
1,subspace_stability_topk,attention,9,0.99958935379982,2
1,subspace_stability_topk,attention,10,0.9996309280395508,2
1,subspace_stability_topk,attention,11,0.999668687582016,2
1,subspace_stability_topk,attention,12,0.9996161758899689,2
1,subspace_stability_topk,attention,13,0.9995081424713135,2
1,subspace_stability_topk,attention,14,0.9995871782302856,2
1,subspace_stability_topk,attention,15,0.9996142685413361,2
1,subspace_stability_topk,mlp,0,1.0002171993255615,2
1,subspace_stability_topk,mlp,1,1.0002618432044983,2
1,subspace_stability_topk,mlp,2,1.0002847909927368,2
1,subspace_stability_topk,mlp,3,1.0002558827400208,2
1,subspace_stability_topk,mlp,4,1.000258058309555,2
1,subspace_stability_topk,mlp,5,1.0003096163272858,2
1,subspace_stability_topk,mlp,6,1.0002640187740326,2
1,subspace_stability_topk,mlp,7,1.0002381205558777,2
1,subspace_stability_topk,mlp,8,1.0002495646476746,2
1,subspace_stability_topk,mlp,9,1.0003232657909393,2
1,subspace_stability_topk,mlp,10,1.000296413898468,2
1,subspace_stability_topk,mlp,11,1.0002847909927368,2
1,subspace_stability_topk,mlp,12,1.0002394020557404,2
1,subspace_stability_topk,mlp,13,1.0002458095550537,2
1,subspace_stability_topk,mlp,14,1.000234693288803,2
1,subspace_stability_topk,mlp,15,1.0002545714378355,2
2,alpha_tail_frac_0.2,attention,0,5.712121055707202,2
2,alpha_tail_frac_0.2,attention,1,5.7401716505909395,2
2,alpha_tail_frac_0.2,attention,2,5.705993812036763,2
2,alpha_tail_frac_0.2,attention,3,5.7173917367533535,2
2,alpha_tail_frac_0.2,attention,4,5.714899144918775,2
2,alpha_tail_frac_0.2,attention,5,5.731004424729212,2
2,alpha_tail_frac_0.2,attention,6,5.71324157595879,2
2,alpha_tail_frac_0.2,attention,7,5.735233787687131,2
2,alpha_tail_frac_0.2,attention,8,5.725061309570684,2
2,alpha_tail_frac_0.2,attention,9,5.721724793715473,2
2,alpha_tail_frac_0.2,attention,10,5.723099068443587,2
2,alpha_tail_frac_0.2,attention,11,5.7457779382598035,2
2,alpha_tail_frac_0.2,attention,12,5.723709462495819,2
2,alpha_tail_frac_0.2,attention,13,5.723345716272842,2
2,alpha_tail_frac_0.2,attention,14,5.736875543103488,2
2,alpha_tail_frac_0.2,attention,15,5.711201452271522,2
2,alpha_tail_frac_0.2,mlp,0,7.983840121402758,2
2,alpha_tail_frac_0.2,mlp,1,7.994239329541483,2
2,alpha_tail_frac_0.2,mlp,2,7.996267465759679,2
2,alpha_tail_frac_0.2,mlp,3,7.984816137132187,2
2,alpha_tail_frac_0.2,mlp,4,7.981658646891783,2
2,alpha_tail_frac_0.2,mlp,5,7.963670272471229,2
2,alpha_tail_frac_0.2,mlp,6,8.000133981485126,2
2,alpha_tail_frac_0.2,mlp,7,8.002578107424863,2
2,alpha_tail_frac_0.2,mlp,8,7.970800672409289,2
2,alpha_tail_frac_0.2,mlp,9,8.003189849410141,2
2,alpha_tail_frac_0.2,mlp,10,8.008324998793203,2
2,alpha_tail_frac_0.2,mlp,11,7.986715290325979,2
2,alpha_tail_frac_0.2,mlp,12,8.013583489169541,2
2,alpha_tail_frac_0.2,mlp,13,7.973603215923364,2
2,alpha_tail_frac_0.2,mlp,14,7.963698775604539,2
2,alpha_tail_frac_0.2,mlp,15,7.988928970048304,2
2,alpha_tail_frac_0.3,attention,0,4.054173171173071,2
2,alpha_tail_frac_0.3,attention,1,4.067542812834414,2
2,alpha_tail_frac_0.3,attention,2,4.057678954602448,2
2,alpha_tail_frac_0.3,attention,3,4.057261687533946,2
2,alpha_tail_frac_0.3,attention,4,4.06453535364926,2
2,alpha_tail_frac_0.3,attention,5,4.0624576101766605,2
2,alpha_tail_frac_0.3,attention,6,4.056207597141913,2
2,alpha_tail_frac_0.3,attention,7,4.068972274182502,2
2,alpha_tail_frac_0.3,attention,8,4.062740539451143,2
2,alpha_tail_frac_0.3,attention,9,4.065114431415759,2
2,alpha_tail_frac_0.3,attention,10,4.063470794034154,2
2,alpha_tail_frac_0.3,attention,11,4.067304534906395,2
2,alpha_tail_frac_0.3,attention,12,4.064306785541968,2
2,alpha_tail_frac_0.3,attention,13,4.063667972781333,2
2,alpha_tail_frac_0.3,attention,14,4.0581968517073745,2
2,alpha_tail_frac_0.3,attention,15,4.061655922402616,2
2,alpha_tail_frac_0.3,mlp,0,5.769012996498076,2
2,alpha_tail_frac_0.3,mlp,1,5.78261401334365,2
2,alpha_tail_frac_0.3,mlp,2,5.779812098466576,2
2,alpha_tail_frac_0.3,mlp,3,5.778508086536949,2
2,alpha_tail_frac_0.3,mlp,4,5.774212232222909,2
2,alpha_tail_frac_0.3,mlp,5,5.768269701518923,2
2,alpha_tail_frac_0.3,mlp,6,5.780100648271471,2
2,alpha_tail_frac_0.3,mlp,7,5.784838058729024,2
2,alpha_tail_frac_0.3,mlp,8,5.770027871364684,2
2,alpha_tail_frac_0.3,mlp,9,5.781473138635637,2
2,alpha_tail_frac_0.3,mlp,10,5.788968627952035,2
2,alpha_tail_frac_0.3,mlp,11,5.773236261235922,2
2,alpha_tail_frac_0.3,mlp,12,5.786101171149328,2
2,alpha_tail_frac_0.3,mlp,13,5.774702167262586,2
2,alpha_tail_frac_0.3,mlp,14,5.770577100217073,2
2,alpha_tail_frac_0.3,mlp,15,5.768409347876617,2
2,alpha_tail_frac_0.5,attention,0,2.480507718124957,2
2,alpha_tail_frac_0.5,attention,1,2.477351567475366,2
2,alpha_tail_frac_0.5,attention,2,2.4805416618968477,2
2,alpha_tail_frac_0.5,attention,3,2.475886840467616,2
2,alpha_tail_frac_0.5,attention,4,2.4820557169270323,2
2,alpha_tail_frac_0.5,attention,5,2.479204454920247,2
2,alpha_tail_frac_0.5,attention,6,2.4760600353326443,2
2,alpha_tail_frac_0.5,attention,7,2.476397898400695,2
2,alpha_tail_frac_0.5,attention,8,2.4803994467288355,2
2,alpha_tail_frac_0.5,attention,9,2.480311270052499,2
2,alpha_tail_frac_0.5,attention,10,2.4790351879370323,2
2,alpha_tail_frac_0.5,attention,11,2.4780642522811713,2
2,alpha_tail_frac_0.5,attention,12,2.4782306373234766,2
2,alpha_tail_frac_0.5,attention,13,2.478158034591112,2
2,alpha_tail_frac_0.5,attention,14,2.480580006271895,2
2,alpha_tail_frac_0.5,attention,15,2.4783853686047617,2
2,alpha_tail_frac_0.5,mlp,0,3.6742279958815507,2
2,alpha_tail_frac_0.5,mlp,1,3.6736140996765956,2
2,alpha_tail_frac_0.5,mlp,2,3.680032770926677,2
2,alpha_tail_frac_0.5,mlp,3,3.674757965761308,2
2,alpha_tail_frac_0.5,mlp,4,3.6720273138024213,2
2,alpha_tail_frac_0.5,mlp,5,3.6728202830377423,2
2,alpha_tail_frac_0.5,mlp,6,3.674209942321782,2
2,alpha_tail_frac_0.5,mlp,7,3.6745590608079706,2
2,alpha_tail_frac_0.5,mlp,8,3.675530306349774,2
2,alpha_tail_frac_0.5,mlp,9,3.678810810163056,2
2,alpha_tail_frac_0.5,mlp,10,3.6778866011838547,2
2,alpha_tail_frac_0.5,mlp,11,3.674786814815569,2
2,alpha_tail_frac_0.5,mlp,12,3.673697918432147,2
2,alpha_tail_frac_0.5,mlp,13,3.677346872928004,2
2,alpha_tail_frac_0.5,mlp,14,3.674682913795154,2
2,alpha_tail_frac_0.5,mlp,15,3.6740690152966087,2
2,cols,attention,0,2048.0,2
2,cols,attention,1,2048.0,2
2,cols,attention,2,2048.0,2
2,cols,attention,3,2048.0,2
2,cols,attention,4,2048.0,2
2,cols,attention,5,2048.0,2
2,cols,attention,6,2048.0,2
2,cols,attention,7,2048.0,2
2,cols,attention,8,2048.0,2
2,cols,attention,9,2048.0,2
2,cols,attention,10,2048.0,2
2,cols,attention,11,2048.0,2
2,cols,attention,12,2048.0,2
2,cols,attention,13,2048.0,2
2,cols,attention,14,2048.0,2
2,cols,attention,15,2048.0,2
2,cols,mlp,0,5120.0,2
2,cols,mlp,1,5120.0,2
2,cols,mlp,2,5120.0,2
2,cols,mlp,3,5120.0,2
2,cols,mlp,4,5120.0,2
2,cols,mlp,5,5120.0,2
2,cols,mlp,6,5120.0,2
2,cols,mlp,7,5120.0,2
2,cols,mlp,8,5120.0,2
2,cols,mlp,9,5120.0,2
2,cols,mlp,10,5120.0,2
2,cols,mlp,11,5120.0,2
2,cols,mlp,12,5120.0,2
2,cols,mlp,13,5120.0,2
2,cols,mlp,14,5120.0,2
2,cols,mlp,15,5120.0,2
2,effective_rank,attention,0,1800.651697972803,2
2,effective_rank,attention,1,1800.719185076352,2
2,effective_rank,attention,2,1800.7300942661973,2
2,effective_rank,attention,3,1800.8555770920648,2
2,effective_rank,attention,4,1800.897616565277,2
2,effective_rank,attention,5,1800.8943073508567,2
2,effective_rank,attention,6,1800.525987250003,2
2,effective_rank,attention,7,1800.839871906464,2
2,effective_rank,attention,8,1800.7351853135565,2
2,effective_rank,attention,9,1800.7885025352575,2
2,effective_rank,attention,10,1800.6071719157194,2
2,effective_rank,attention,11,1800.4466030185386,2
2,effective_rank,attention,12,1800.7772697101411,2
2,effective_rank,attention,13,1801.0488914093667,2
2,effective_rank,attention,14,1800.5811192944764,2
2,effective_rank,attention,15,1800.7548104987904,2
2,effective_rank,mlp,0,1978.8527865189253,2
2,effective_rank,mlp,1,1978.8325000269929,2
2,effective_rank,mlp,2,1978.927114170978,2
2,effective_rank,mlp,3,1978.813746323507,2
2,effective_rank,mlp,4,1978.8420203865048,2
2,effective_rank,mlp,5,1978.7651335754167,2
2,effective_rank,mlp,6,1978.8412730361456,2
2,effective_rank,mlp,7,1978.8220513871695,2
2,effective_rank,mlp,8,1978.8012305546476,2
2,effective_rank,mlp,9,1978.9012938512005,2
2,effective_rank,mlp,10,1978.899624494687,2
2,effective_rank,mlp,11,1978.9098037804454,2
2,effective_rank,mlp,12,1978.8767911808845,2
2,effective_rank,mlp,13,1978.7943892933376,2
2,effective_rank,mlp,14,1978.8281890448693,2
2,effective_rank,mlp,15,1978.7881042184233,2
2,frobenius_norm,attention,0,27.626163447219586,2
2,frobenius_norm,attention,1,27.617110287072954,2
2,frobenius_norm,attention,2,27.6252240051914,2
2,frobenius_norm,attention,3,27.630046660508974,2
2,frobenius_norm,attention,4,27.62237500359963,2
2,frobenius_norm,attention,5,27.614311857099494,2
2,frobenius_norm,attention,6,27.626964284242682,2
2,frobenius_norm,attention,7,27.624130647169395,2
2,frobenius_norm,attention,8,27.62782864116617,2
2,frobenius_norm,attention,9,27.628537790983604,2
2,frobenius_norm,attention,10,27.61755696606376,2
2,frobenius_norm,attention,11,27.63065316291841,2
2,frobenius_norm,attention,12,27.62373799115537,2
2,frobenius_norm,attention,13,27.613258779630236,2
2,frobenius_norm,attention,14,27.61968475213409,2
2,frobenius_norm,attention,15,27.613152844641636,2
2,frobenius_norm,mlp,0,34.27690344860939,2
2,frobenius_norm,mlp,1,34.276479152968555,2
2,frobenius_norm,mlp,2,34.28969458195612,2
2,frobenius_norm,mlp,3,34.28087150401929,2
2,frobenius_norm,mlp,4,34.28973387127486,2
2,frobenius_norm,mlp,5,34.28155439241329,2
2,frobenius_norm,mlp,6,34.282706671530455,2
2,frobenius_norm,mlp,7,34.29179732377279,2
2,frobenius_norm,mlp,8,34.28553497714901,2
2,frobenius_norm,mlp,9,34.29210277874591,2
2,frobenius_norm,mlp,10,34.29219979669082,2
2,frobenius_norm,mlp,11,34.295863695036786,2
2,frobenius_norm,mlp,12,34.28649173417844,2
2,frobenius_norm,mlp,13,34.28223220846522,2
2,frobenius_norm,mlp,14,34.28729409047696,2
2,frobenius_norm,mlp,15,34.28309451864482,2
2,mean_singular_value,attention,0,0.577116608668919,2
2,mean_singular_value,attention,1,0.5769055813999167,2
2,mean_singular_value,attention,2,0.5770691424545671,2
2,mean_singular_value,attention,3,0.5771688766412382,2
2,mean_singular_value,attention,4,0.5770615461715557,2
2,mean_singular_value,attention,5,0.576871726984782,2
2,mean_singular_value,attention,6,0.5770843818861504,2
2,mean_singular_value,attention,7,0.577045271309629,2
2,mean_singular_value,attention,8,0.5771336252600889,2
2,mean_singular_value,attention,9,0.5771438189213889,2
2,mean_singular_value,attention,10,0.576938953131141,2
2,mean_singular_value,attention,11,0.5771911279349363,2
2,mean_singular_value,attention,12,0.5770240510821254,2
2,mean_singular_value,attention,13,0.5768364018755748,2
2,mean_singular_value,attention,14,0.5769754294517613,2
2,mean_singular_value,attention,15,0.5768075117095499,2
2,mean_singular_value,mlp,0,0.7329439189543336,2
2,mean_singular_value,mlp,1,0.732933114075422,2
2,mean_singular_value,mlp,2,0.7332614445513173,2
2,mean_singular_value,mlp,3,0.7330363082801341,2
2,mean_singular_value,mlp,4,0.7332423845800804,2
2,mean_singular_value,mlp,5,0.7329967066871177,2
2,mean_singular_value,mlp,6,0.7330739901444758,2
2,mean_singular_value,mlp,7,0.733268707874231,2
2,mean_singular_value,mlp,8,0.7331118748807056,2
2,mean_singular_value,mlp,9,0.7333197239422589,2
2,mean_singular_value,mlp,10,0.7333093623492459,2
2,mean_singular_value,mlp,11,0.733370899577494,2
2,mean_singular_value,mlp,12,0.73317203503575,2
2,mean_singular_value,mlp,13,0.7330635890120902,2
2,mean_singular_value,mlp,14,0.7331779927480966,2
2,mean_singular_value,mlp,15,0.7330597007021424,2
2,median_eigenvalue,attention,0,0.5385287364149277,2
2,median_eigenvalue,attention,1,0.5376365683678291,2
2,median_eigenvalue,attention,2,0.539216284968579,2
2,median_eigenvalue,attention,3,0.5377949346902998,2
2,median_eigenvalue,attention,4,0.5378260143038525,2
2,median_eigenvalue,attention,5,0.5375638885959604,2
2,median_eigenvalue,attention,6,0.5379182955410993,2
2,median_eigenvalue,attention,7,0.5377721993636101,2
2,median_eigenvalue,attention,8,0.5383175233852169,2
2,median_eigenvalue,attention,9,0.5386244858559385,2
2,median_eigenvalue,attention,10,0.5379720567986818,2
2,median_eigenvalue,attention,11,0.5385650020934429,2
2,median_eigenvalue,attention,12,0.5383821136049364,2
2,median_eigenvalue,attention,13,0.5382112374389616,2
2,median_eigenvalue,attention,14,0.5388803355618925,2
2,median_eigenvalue,attention,15,0.5377262524598371,2
2,median_eigenvalue,mlp,0,0.7617734025411378,2
2,median_eigenvalue,mlp,1,0.761226176724037,2
2,median_eigenvalue,mlp,2,0.7629058245850132,2
2,median_eigenvalue,mlp,3,0.7615471544728175,2
2,median_eigenvalue,mlp,4,0.7620857288373701,2
2,median_eigenvalue,mlp,5,0.7609834504997317,2
2,median_eigenvalue,mlp,6,0.7615787230139636,2
2,median_eigenvalue,mlp,7,0.7620862412856448,2
2,median_eigenvalue,mlp,8,0.7614157515094112,2
2,median_eigenvalue,mlp,9,0.7620550047194612,2
2,median_eigenvalue,mlp,10,0.7619252532151719,2
2,median_eigenvalue,mlp,11,0.7624276167459026,2
2,median_eigenvalue,mlp,12,0.7613338525766902,2
2,median_eigenvalue,mlp,13,0.7623817405330217,2
2,median_eigenvalue,mlp,14,0.7615988399233258,2
2,median_eigenvalue,mlp,15,0.7622771134802844,2
2,mp_edge,attention,0,27.191984784150073,2
2,mp_edge,attention,1,27.11428450071814,2
2,mp_edge,attention,2,27.136685830552285,2
2,mp_edge,attention,3,27.260991113108165,2
2,mp_edge,attention,4,27.11703759366094,2
2,mp_edge,attention,5,27.064260184490486,2
2,mp_edge,attention,6,27.103627154520968,2
2,mp_edge,attention,7,27.13003545629128,2
2,mp_edge,attention,8,27.188241886579206,2
2,mp_edge,attention,9,27.152049031438803,2
2,mp_edge,attention,10,27.191021776273818,2
2,mp_edge,attention,11,27.049625798401156,2
2,mp_edge,attention,12,27.105582099913,2
2,mp_edge,attention,13,27.137549169554028,2
2,mp_edge,attention,14,27.092537099703275,2
2,mp_edge,attention,15,27.10743638474206,2
2,mp_edge,mlp,0,1.8711488337591797,2
2,mp_edge,mlp,1,1.8698046795184893,2
2,mp_edge,mlp,2,1.8739304091983489,2
2,mp_edge,mlp,3,1.8705930991959019,2
2,mp_edge,mlp,4,1.8719160028189001,2
2,mp_edge,mlp,5,1.869208469556292,2
2,mp_edge,mlp,6,1.8706706412034753,2
2,mp_edge,mlp,7,1.8719172615488433,2
2,mp_edge,mlp,8,1.8702703332645765,2
2,mp_edge,mlp,9,1.8718405349734728,2
2,mp_edge,mlp,10,1.8715218255316366,2
2,mp_edge,mlp,11,1.872755784254158,2
2,mp_edge,mlp,12,1.8700691643973832,2
2,mp_edge,mlp,13,1.8726430982218767,2
2,mp_edge,mlp,14,1.8707200544953626,2
2,mp_edge,mlp,15,1.8723861021295272,2
2,mp_outliers_x1,attention,0,0.0,2
2,mp_outliers_x1,attention,1,0.0,2
2,mp_outliers_x1,attention,2,0.0,2
2,mp_outliers_x1,attention,3,0.0,2
2,mp_outliers_x1,attention,4,0.5,2
2,mp_outliers_x1,attention,5,0.0,2
2,mp_outliers_x1,attention,6,0.0,2
2,mp_outliers_x1,attention,7,0.5,2
2,mp_outliers_x1,attention,8,0.0,2
2,mp_outliers_x1,attention,9,0.0,2
2,mp_outliers_x1,attention,10,0.0,2
2,mp_outliers_x1,attention,11,0.0,2
2,mp_outliers_x1,attention,12,0.0,2
2,mp_outliers_x1,attention,13,0.0,2
2,mp_outliers_x1,attention,14,0.0,2
2,mp_outliers_x1,attention,15,0.0,2
2,mp_outliers_x1,mlp,0,0.0,2
2,mp_outliers_x1,mlp,1,0.0,2
2,mp_outliers_x1,mlp,2,0.0,2
2,mp_outliers_x1,mlp,3,0.0,2
2,mp_outliers_x1,mlp,4,0.0,2
2,mp_outliers_x1,mlp,5,0.0,2
2,mp_outliers_x1,mlp,6,0.0,2
2,mp_outliers_x1,mlp,7,0.0,2
2,mp_outliers_x1,mlp,8,1.0,2
2,mp_outliers_x1,mlp,9,0.5,2
2,mp_outliers_x1,mlp,10,0.0,2
2,mp_outliers_x1,mlp,11,0.0,2
2,mp_outliers_x1,mlp,12,0.0,2
2,mp_outliers_x1,mlp,13,0.0,2
2,mp_outliers_x1,mlp,14,0.0,2
2,mp_outliers_x1,mlp,15,0.0,2
2,mp_outliers_x1.1,attention,0,0.0,2
2,mp_outliers_x1.1,attention,1,0.0,2
2,mp_outliers_x1.1,attention,2,0.0,2
2,mp_outliers_x1.1,attention,3,0.0,2
2,mp_outliers_x1.1,attention,4,0.0,2
2,mp_outliers_x1.1,attention,5,0.0,2
2,mp_outliers_x1.1,attention,6,0.0,2
2,mp_outliers_x1.1,attention,7,0.0,2
2,mp_outliers_x1.1,attention,8,0.0,2
2,mp_outliers_x1.1,attention,9,0.0,2
2,mp_outliers_x1.1,attention,10,0.0,2
2,mp_outliers_x1.1,attention,11,0.0,2
2,mp_outliers_x1.1,attention,12,0.0,2
2,mp_outliers_x1.1,attention,13,0.0,2
2,mp_outliers_x1.1,attention,14,0.0,2
2,mp_outliers_x1.1,attention,15,0.0,2
2,mp_outliers_x1.1,mlp,0,0.0,2
2,mp_outliers_x1.1,mlp,1,0.0,2
2,mp_outliers_x1.1,mlp,2,0.0,2
2,mp_outliers_x1.1,mlp,3,0.0,2
2,mp_outliers_x1.1,mlp,4,0.0,2
2,mp_outliers_x1.1,mlp,5,0.0,2
2,mp_outliers_x1.1,mlp,6,0.0,2
2,mp_outliers_x1.1,mlp,7,0.0,2
2,mp_outliers_x1.1,mlp,8,0.0,2
2,mp_outliers_x1.1,mlp,9,0.0,2
2,mp_outliers_x1.1,mlp,10,0.0,2
2,mp_outliers_x1.1,mlp,11,0.0,2
2,mp_outliers_x1.1,mlp,12,0.0,2
2,mp_outliers_x1.1,mlp,13,0.0,2
2,mp_outliers_x1.1,mlp,14,0.0,2
2,mp_outliers_x1.1,mlp,15,0.0,2
2,mp_outliers_x1.25,attention,0,0.0,2
2,mp_outliers_x1.25,attention,1,0.0,2
2,mp_outliers_x1.25,attention,2,0.0,2
2,mp_outliers_x1.25,attention,3,0.0,2
2,mp_outliers_x1.25,attention,4,0.0,2
2,mp_outliers_x1.25,attention,5,0.0,2
2,mp_outliers_x1.25,attention,6,0.0,2
2,mp_outliers_x1.25,attention,7,0.0,2
2,mp_outliers_x1.25,attention,8,0.0,2
2,mp_outliers_x1.25,attention,9,0.0,2
2,mp_outliers_x1.25,attention,10,0.0,2
2,mp_outliers_x1.25,attention,11,0.0,2
2,mp_outliers_x1.25,attention,12,0.0,2
2,mp_outliers_x1.25,attention,13,0.0,2
2,mp_outliers_x1.25,attention,14,0.0,2
2,mp_outliers_x1.25,attention,15,0.0,2
2,mp_outliers_x1.25,mlp,0,0.0,2
2,mp_outliers_x1.25,mlp,1,0.0,2
2,mp_outliers_x1.25,mlp,2,0.0,2
2,mp_outliers_x1.25,mlp,3,0.0,2
2,mp_outliers_x1.25,mlp,4,0.0,2
2,mp_outliers_x1.25,mlp,5,0.0,2
2,mp_outliers_x1.25,mlp,6,0.0,2
2,mp_outliers_x1.25,mlp,7,0.0,2
2,mp_outliers_x1.25,mlp,8,0.0,2
2,mp_outliers_x1.25,mlp,9,0.0,2
2,mp_outliers_x1.25,mlp,10,0.0,2
2,mp_outliers_x1.25,mlp,11,0.0,2
2,mp_outliers_x1.25,mlp,12,0.0,2
2,mp_outliers_x1.25,mlp,13,0.0,2
2,mp_outliers_x1.25,mlp,14,0.0,2
2,mp_outliers_x1.25,mlp,15,0.0,2
2,nuclear_norm,attention,0,1181.9348145539464,2
2,nuclear_norm,attention,1,1181.5026307070293,2
2,nuclear_norm,attention,2,1181.8376037469536,2
2,nuclear_norm,attention,3,1182.0418593612558,2
2,nuclear_norm,attention,4,1181.8220465593458,2
2,nuclear_norm,attention,5,1181.4332968648337,2
2,nuclear_norm,attention,6,1181.868814102836,2
2,nuclear_norm,attention,7,1181.7887156421202,2
2,nuclear_norm,attention,8,1181.969664532662,2
2,nuclear_norm,attention,9,1181.9905411510044,2
2,nuclear_norm,attention,10,1181.570976012577,2
2,nuclear_norm,attention,11,1182.0874300107498,2
2,nuclear_norm,attention,12,1181.7452566161928,2
2,nuclear_norm,attention,13,1181.3609510411777,2
2,nuclear_norm,attention,14,1181.6456795172069,2
2,nuclear_norm,attention,15,1181.3017839811582,2
2,nuclear_norm,mlp,0,1501.0691460184753,2
2,nuclear_norm,mlp,1,1501.0470176264646,2
2,nuclear_norm,mlp,2,1501.7194384410977,2
2,nuclear_norm,mlp,3,1501.2583593577147,2
2,nuclear_norm,mlp,4,1501.6804036200047,2
2,nuclear_norm,mlp,5,1501.1772552952168,2
2,nuclear_norm,mlp,6,1501.3355318158865,2
2,nuclear_norm,mlp,7,1501.7343137264254,2
2,nuclear_norm,mlp,8,1501.4131197556853,2
2,nuclear_norm,mlp,9,1501.8387946337461,2
2,nuclear_norm,mlp,10,1501.8175740912557,2
2,nuclear_norm,mlp,11,1501.943602334708,2
2,nuclear_norm,mlp,12,1501.536327753216,2
2,nuclear_norm,mlp,13,1501.3142302967608,2
2,nuclear_norm,mlp,14,1501.5485291481018,2
2,nuclear_norm,mlp,15,1501.3062670379877,2
2,num_singular_values,attention,0,2048.0,2
2,num_singular_values,attention,1,2048.0,2
2,num_singular_values,attention,2,2048.0,2
2,num_singular_values,attention,3,2048.0,2
2,num_singular_values,attention,4,2048.0,2
2,num_singular_values,attention,5,2048.0,2
2,num_singular_values,attention,6,2048.0,2
2,num_singular_values,attention,7,2048.0,2
2,num_singular_values,attention,8,2048.0,2
2,num_singular_values,attention,9,2048.0,2
2,num_singular_values,attention,10,2048.0,2
2,num_singular_values,attention,11,2048.0,2
2,num_singular_values,attention,12,2048.0,2
2,num_singular_values,attention,13,2048.0,2
2,num_singular_values,attention,14,2048.0,2
2,num_singular_values,attention,15,2048.0,2
2,num_singular_values,mlp,0,2048.0,2
2,num_singular_values,mlp,1,2048.0,2
2,num_singular_values,mlp,2,2048.0,2
2,num_singular_values,mlp,3,2048.0,2
2,num_singular_values,mlp,4,2048.0,2
2,num_singular_values,mlp,5,2048.0,2
2,num_singular_values,mlp,6,2048.0,2
2,num_singular_values,mlp,7,2048.0,2
2,num_singular_values,mlp,8,2048.0,2
2,num_singular_values,mlp,9,2048.0,2
2,num_singular_values,mlp,10,2048.0,2
2,num_singular_values,mlp,11,2048.0,2
2,num_singular_values,mlp,12,2048.0,2
2,num_singular_values,mlp,13,2048.0,2
2,num_singular_values,mlp,14,2048.0,2
2,num_singular_values,mlp,15,2048.0,2
2,rows,attention,0,4096.0,2
2,rows,attention,1,4096.0,2
2,rows,attention,2,4096.0,2
2,rows,attention,3,4096.0,2
2,rows,attention,4,4096.0,2
2,rows,attention,5,4096.0,2
2,rows,attention,6,4096.0,2
2,rows,attention,7,4096.0,2
2,rows,attention,8,4096.0,2
2,rows,attention,9,4096.0,2
2,rows,attention,10,4096.0,2
2,rows,attention,11,4096.0,2
2,rows,attention,12,4096.0,2
2,rows,attention,13,4096.0,2
2,rows,attention,14,4096.0,2
2,rows,attention,15,4096.0,2
2,rows,mlp,0,5120.0,2
2,rows,mlp,1,5120.0,2
2,rows,mlp,2,5120.0,2
2,rows,mlp,3,5120.0,2
2,rows,mlp,4,5120.0,2
2,rows,mlp,5,5120.0,2
2,rows,mlp,6,5120.0,2
2,rows,mlp,7,5120.0,2
2,rows,mlp,8,5120.0,2
2,rows,mlp,9,5120.0,2
2,rows,mlp,10,5120.0,2
2,rows,mlp,11,5120.0,2
2,rows,mlp,12,5120.0,2
2,rows,mlp,13,5120.0,2
2,rows,mlp,14,5120.0,2
2,rows,mlp,15,5120.0,2
